fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
cord9	Cord9	CLEAR	a cord accessory, numbered	NEEDS_CONTEXT		Medium	no owner is named for the cord accessory	matches the settled bare-accessory-no-owner cord/rope/knot family precedent (rule 25 pattern)	P37
cock.shaft_6	Cock.Shaft_6	CLEAR	penis shaft, plain structural anatomy, numbered	CLEAR	groupFile/Body	High		matches the calibration regression-set Cock.Shaft_4_Skin precedent	P37
piercing.nipple_ring_left_jiggle	Piercing.Nipple_Ring_Left_jiggle	CLEAR	a nipple-ring piercing jewelry accessory's jiggle-physics bone, left	CLEAR	groupFile/Clothing	High		object-specific jiggle bone stays with the owning jewelry accessory (rule 8), matches piercing.nipple_ring_right precedent	P37
hnad	Hnad	CLEAR	"hand (""Hnad"" is an obvious letter-transposition typo of ""hand"")"	CLEAR	groupFile/Arms	High		obvious transposition typo accepted per established misspelling-recognition precedent	P37
wep_cylinder_latch	WEP_Cylinder_Latch	CLEAR	a revolver cylinder latch, weapon part	CLEAR	groupFile/Other	High		recognized weapon-part object	P37
chain_12	chain_12	CLEAR	"a ""chain"", numbered"	NEEDS_CONTEXT		Medium	"""chain"" has materially different core senses (jewelry chain / physics-simulation chain / mechanical chain)"	matches the settled valvebiped.chain_aligned2/chain00_00 precedent	P37
levator06_r	levator06_R	PARTIAL	"a ""levator"" (lifting/elevating) muscle, right, numbered; target organ/region not established by the bare word"	NEEDS_CONTEXT		Low	"""levator"" is a generic elevator-muscle function word used across multiple unrelated regions (facial, eyelid, neck, pelvic floor); no target-organ qualifier is present"	matches the corrected levator03_r precedent -- generic lifting-muscle term with no region qualifier	P37
eronipples	EroNipples	CLEAR	"nipples, plain structural anatomy, under an ""Ero"" (erotic) thematic prefix"	CLEAR	groupFile/Body	High		"plain structural anatomy; ""Ero"" is a genre/thematic prefix, not a shape/state word, matches EroAnal treatment"	P37
arm left cloth 2c	arm left cloth 2c	CLEAR	a cloth/sleeve control on the arm, left, variant	CLEAR	groupFile/Clothing	High		"explicit ""cloth"" ownership"	P37
door3	Door3	CLEAR	a door prop, numbered	CLEAR	groupFile/Other	High		matches the settled Door2 calibration precedent	P37
arm right finger 1a ctr	arm right finger 1a ctr	CLEAR	right finger, numbered, center	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain finger anatomy	P37
chin4.r	chin4.R	CLEAR	chin, numbered, right	CLEAR	groupFile/Face/Lower Face	High		plain chin anatomy	P37
arm right finger 5 a	arm right finger 5 a	CLEAR	right finger 5 (pinky), variant a	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain finger anatomy	P37
