fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
floor light 3	Floor light 3	CLEAR	a floor light/lamp prop, numbered	CLEAR	groupFile/Other	High		recognized real-world environment/prop object	P32
belt_17	belt_17	CLEAR	a belt garment, numbered	CLEAR	groupFile/Clothing	High		plain garment item	P32
buttbiggerpants	ButtBIggerPants	CLEAR	"buttock, ""bigger"" size morph, in the context of pants"	CLEAR	groupFile/Body Morphs	High		"explicit shape/size word (""bigger"") on anatomy; garment word is context, not owner (matches Bikini Boobs Upward R pattern)"	P32
c_arr_a01	C_ARR_A01	OPAQUE	"cryptic abbreviation (""ARR""), no grounding for any expansion, numbered variant"	NOT_APPLICABLE		Low	"zero Master/corpus precedent for ""ARR"""	ungrounded abbreviation	P32
unused skeleton.nif	unused skeleton.nif	CLEAR	a self-declared unused placeholder referencing a skeleton file	CLEAR	groupFile/Useless	High		"self-declared ""unused"" (rule 15), applies regardless of the technical file-reference content"	P32
bip_root_neck	bip_root_neck	CLEAR	root bone of the neck chain	CLEAR	groupFile/Body	High		plain structural neck anatomy, spine-adjacent	P32
bow right 3a	bow right 3a	PARTIAL	"a ""bow"", right, numbered"	NEEDS_CONTEXT		Low	"""bow"" has materially different core senses (decorative bow / archery bow / other)"	"matches the settled bare-""bow"" multi-sense precedent"	P32
m02	M02	OPAQUE	bare alphanumeric code, no object or function named	NOT_APPLICABLE		Low		no recoverable referent	P32
bip_strands3_r	bip_Strands3_R	CLEAR	hair strands, right, numbered	CLEAR	groupFile/Hair	High		explicit hair ownership	P32
crush-16	crush-16	CLEAR	"a ""crush"" deformation function, numbered index"	NEEDS_CONTEXT		Medium	the owning object/body part being crushed is not named	function is clear (rule 22's jiggle-example pattern), object/owner unknown	P32
valvebiped.bip01_l_middle	ValveBiped.Bip01_L_Middle	CLEAR	left middle finger	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		standard ValveBiped finger-naming convention	P32
cape_8_l	cape_8_L	CLEAR	a cape garment, numbered, left	CLEAR	groupFile/Clothing	High		plain garment item	P32
browsinvertright	BrowsInvertRight	CLEAR	right eyebrow, inverted pose	CLEAR	groupFile/Face/Upper Face	High		plain eyebrow-posing control	P32
bip01_pelvis010	Bip01_Pelvis010	CLEAR	pelvis, numbered sub-bone	CLEAR	groupFile/Body	High		explicit Bip01_ skeleton-prefix pelvis literal; central/unsided structural anatomy (rule 26)	P32
front_lift2	front_lift2	CLEAR	"a ""lift"" function, front position, numbered"	NEEDS_CONTEXT		Medium	the owning object/body part being lifted is not named	function is clear (rule 22's jiggle-example pattern), object/owner unknown	P32
unused.006	unused.006	CLEAR	a self-declared unused placeholder, numbered	CLEAR	groupFile/Useless	High		"self-declared ""unused"" (rule 15)"	P32
bone_ra1	bone_RA1	OPAQUE	"cryptic abbreviation (""RA""), no grounding for any expansion, numbered"	NOT_APPLICABLE		Low	"zero Master precedent for a ""bone_RA/LA"" sibling series"	ungrounded abbreviation	P32
valvebiped.explosive_box001	ValveBiped.explosive_box001	CLEAR	an explosive box/crate prop, numbered	CLEAR	groupFile/Other	High		recognized real-world object prop	P32
t8	T8	OPAQUE	bare alphanumeric code, no object or function named	NOT_APPLICABLE		Low		no recoverable referent	P32
bip_back_neck	bip_back_neck	CLEAR	neck, back position	CLEAR	groupFile/Body	High		plain structural neck anatomy, spine-adjacent	P32
bone002	Bone002	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P32
left thumb 2	Left thumb 2	CLEAR	left thumb, segment 2	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain finger anatomy	P32
l1stnb	L1stNb	OPAQUE	cryptic abbreviation, left, no grounding for any expansion	NOT_APPLICABLE		Low	zero Master/corpus precedent	ungrounded abbreviation	P32
leg left finger 3	leg left finger 3	CLEAR	"a finger-like digit control combined with ""leg"", left, numbered"	NEEDS_CONTEXT		Medium	"two incompatible anatomical tokens (""leg"" and ""finger"") appear with no way to tell which governs ownership"	matches the settled Leg...Finger mixed-region-compound precedent from Tranche 3	P32
pantsacurate	PantsAcurate	CLEAR	"a pants garment fit control (""Acurate"", likely ""accurate"")"	CLEAR	groupFile/Clothing	Medium	"exact meaning of ""Acurate"" qualifier is uncertain"	"explicit garment (""Pants"") ownership is dominant regardless of the qualifier"	P32
bottomlip1	BottomLip1	CLEAR	bottom lip, numbered	CLEAR	groupFile/Face/Lower Face	High		plain lip anatomy	P32
wep_shellholder_shell2	WEP_ShellHolder_Shell2	CLEAR	a weapon shell/ammunition holder, numbered shell	CLEAR	groupFile/Other	High		recognized weapon/ammunition object	P32
pussy-extreme-backward-out	pussy-extreme-backward-out	CLEAR	vaginal region, extreme backward/outward shape deformation	CLEAR	groupFile/Body Morphs	High		explicit shape/deformation direction words on genital anatomy	P32
pb_r_cmy01_bhair_6	pb_R_CMY01_BHair_6	CLEAR	"hair, right, numbered, under a model/variant tag (""CMY01"")"	CLEAR	groupFile/Hair	High		"explicit ""hair"" content grounds this regardless of the model-tag prefix (rule 24)"	P32
lowerlips_down_r	lowerlips_down_r	CLEAR	lower lip, downward pose, right	CLEAR	groupFile/Face/Lower Face	High		plain lip-posing control	P32
crow_2.phalanges1_r	Crow_2.Phalanges1_R	CLEAR	crow-model digit bones (phalanges), right, numbered	NEEDS_CONTEXT		Medium	bird digit-bone ownership between Wings and another destination is not established	matches the settled bird shoulder-girdle/digit-bone caution (rule 18) -- not assumed to be Wings by elimination	P32
l.worrylid	l.worrylid	CLEAR	"a ""worried"" eyelid expression, left"	CLEAR	groupFile/Face/Upper Face	High		eyelid-region expression, matches the blink/lid-family precedent	P32
body-suit-fit-nolower	Body-Suit-Fit-NoLower	CLEAR	a body-suit garment fit variant excluding the lower body	CLEAR	groupFile/Clothing	High		explicit garment ownership	P32
nipplechain.left	NippleChain.Left	CLEAR	a nipple chain (body jewelry accessory), left	CLEAR	groupFile/Clothing	Medium		"recognized specific jewelry/accessory compound, not the generic ambiguous bare ""chain"" case"	P32
bip_index_2_l_end	bip_index_2_L_end	CLEAR	left index finger, segment 2, end	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain finger anatomy	P32
disgusting	Disgusting	CLEAR	"a ""disgusted"" facial expression"	CLEAR	groupFile/Face/Expressions	Medium		matches the Master's basic-emotion expression-word precedent (e.g. Sad)	P32
flm-rig-eye-rb	Flm-Rig-Eye-RB	CLEAR	"eye control, within the internal ""Flm-Rig"" namespace, right variant B"	CLEAR	groupFile/Face/Eyes	High		"explicit ""Eye"" content grounds this regardless of the Flm-Rig namespace prefix (rule 24)"	P32
flm-armb-foot-lb	Flm-ArmB-Foot-LB	CLEAR	"foot control, within the internal ""Flm-ArmB"" namespace, left variant B"	CLEAR	groupFile/Legs	Medium		"explicit ""Foot"" content grounds this regardless of the Flm-ArmB namespace prefix (rule 24), matching the flm-armb-leg-rm -> Legs precedent"	P32
a14	A14	OPAQUE	bare alphanumeric code, no object or function named	NOT_APPLICABLE		Low		no recoverable referent	P32
valvebiped.bip01_r_ring02	ValveBiped.Bip01_R_Ring02	CLEAR	right ring finger, segment 2	CLEAR	groupFile/Arms/RightArm/RightFingers	High		standard ValveBiped finger-naming convention	P32
