fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
strap_1_r	strap_1_R	CLEAR	a strap accessory, numbered, right	NEEDS_CONTEXT		Medium		recognizable object, owner unresolved (rule 22)	P131
keychain.key_2	Keychain.Key_2	CLEAR	a keychain/key prop, numbered	CLEAR	groupFile/Other	High		recognized prop object	P131
bip01_spine3_007	Bip01_Spine3_007	CLEAR	ValveBiped spine segment, numbered	CLEAR	groupFile/Body	High		plain structural spine anatomy	P131
donger01_cockroot	donger01_CockRoot	CLEAR	penis root/anchor bone, numbered (donger=grounded slang)	CLEAR	groupFile/Body	Medium		explicit "root" = structural anchor; direct-pose structural sexual anatomy per current doctrine; FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE	P131
liplowerdrop	LipLowerDrop	CLEAR	lower lip drop function	CLEAR	groupFile/Face/Lower Face	High		localized mouth/lip mechanism	P131
bip_stripes1_r	bip_stripes1_R	CLEAR	a stripe/marking feature bone, numbered, right	NEEDS_CONTEXT		Medium		recognizable feature, owning body region unresolved	P131
belly side front left 1	belly side front left 1	CLEAR	belly, positional, numbered	CLEAR	groupFile/Body	Medium		plain structural belly segment, no shape/state word	P131
canine_rfrontlegtoe	Canine_RFrontLegToe	CLEAR	canine right front leg toe (species prefix set aside)	CLEAR	groupFile/Toes	High		toe digit, species-neutral precedent	P131
v_weapon.eff18	v_weapon.eff18	CLEAR	weapon effect attachment, numbered	CLEAR	groupFile/Other	Medium		recognized weapon/prop family	P131
balls-large	balls-large	CLEAR	testicle size, large	CLEAR	groupFile/Body Morphs	High		explicit size word "large"	P131
bip_handles_r	bip_handles_r	PARTIAL	"handles" = love-handles vs literal grip object, right	NEEDS_CONTEXT		Medium	materially different core readings (rule 22)	unresolved handles polysemy	P131
squish-z	squish-z	CLEAR	squish function, z-axis variant	NEEDS_CONTEXT		Medium		stable function word (rule 22), owner unstated	P131
bowtie.bow_right_1	Bowtie.Bow_Right_1	CLEAR	bowtie accessory, right, numbered	CLEAR	groupFile/Clothing	High		clothing accessory	P131
