fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
tailright	TailRight	CLEAR	tail, right	CLEAR	groupFile/Tail	High		plain tail anatomy	P24
generichuman_l_upplipjnt	GenericHuman_l_uppLipJnt	CLEAR	left upper lip joint	CLEAR	groupFile/Face/Lower Face	High		"GenericHuman" is a rig-template prefix (rule 24); plain lip anatomy	P24
escalator_sign	escalator_sign	CLEAR	an escalator sign (recognized real-world object)	CLEAR	groupFile/Other	High		names a recognized real-world prop object, matching the Sign07 precedent	P24
bip hiptwistbase l	bip hiptwistbase l	CLEAR	left hip joint/articulation, twist, base	CLEAR	groupFile/Legs	High		explicitly sided structural hip joint (rule 26); "twist"/"base" qualifiers do not change the destination	P24
mag e off	Mag E OFF	CLEAR	a weapon magazine control, variant E, off state	CLEAR	groupFile/Other	Medium		weapon part, matching the established weapons-to-Other precedent	P24
flex_sh3_noise_1	Flex_SH3_NOISE_1	OPAQUE	generic "flex" category term with a noise qualifier, no specific object	NOT_APPLICABLE		Low		matches the flex_noise precedent; generic technical category term	P24
wep_pumpgrip	WEP_PumpGrip	CLEAR	a weapon pump-action grip	CLEAR	groupFile/Other	High		weapon part, matching the established weapons-to-Other precedent	P24
crow_2.femur_l	Crow_2.Femur_L	CLEAR	left femur (hindlimb bone) on a crow model	CLEAR	groupFile/Legs	High		femur has no wing-vs-other competing reading in any vertebrate (rule 18); always a leg bone	P24
wep_extension	WEP_Extension	CLEAR	a weapon extension part	CLEAR	groupFile/Other	High		weapon part, matching the established weapons-to-Other precedent	P24
tails2	Tails2	CLEAR	tail, numbered	CLEAR	groupFile/Tail	High		plain tail anatomy	P24
polysurface17	polySurface17	OPAQUE	a generic mesh-name artifact, no anatomical content	NOT_APPLICABLE		Low		technical mesh-name artifact	P24
unused genitalslag03	unused genitalslag03	CLEAR	self-declared unused genital-lag control, numbered	CLEAR	groupFile/Useless	High		self-declared "unused" (rule 15)	P24
opt_as_r_upleg_a	OPT_AS_R_UpLeg_A	CLEAR	right upper leg, variant a	CLEAR	groupFile/Legs	High		plain leg anatomy	P24
bone 704	bone 704	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P24
bip001-xtra01	Bip001-Xtra01	OPAQUE	a generic "extra" bone under a biped prefix, no functional/regional word	NOT_APPLICABLE		Low		matches the bip01-xtra003 precedent; no anatomical content	P24
object13	Object13	OPAQUE	generic placeholder object name, no referent	NOT_APPLICABLE		Low		numbered generic placeholder	P24
saberon_bone28	saberon_Bone28	OPAQUE	a generic numbered bone under a named-character prefix; no anatomical content in the number itself	NOT_APPLICABLE		Low	character/model prefix is not itself semantic ownership (rule 24); bare numbered bone carries no anatomical specificity	matches the kargathbladefist_bone* precedent pattern	P24
bone11	Bone11	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P24
c_dred_c1_01	C_Dred_C1_01	CLEAR	a dreadlock (hair), center, numbered	CLEAR	groupFile/Hair	Medium		"Dred" is a recognized hairstyle term	P24
anal_2	Anal_2	CLEAR	anal (genital) anatomy, numbered	CLEAR	groupFile/Body	Medium		plain structural genital anatomy, no shape/state language	P24
bip_cape_0_r	bip_Cape_0_R	CLEAR	cape (clothing), right, numbered	CLEAR	groupFile/Clothing	High		plain garment item	P24
key.period	Key.Period	CLEAR	a keyboard-prop key, Period	CLEAR	groupFile/Other	High		matches the coherent "Key.<label>" keyboard-prop series	P24
leftfinge51	LeftFinge51	CLEAR	left finger (truncated "Finge"), numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		obvious truncation of "Finger"; plain finger anatomy	P24
eyeballs-down	Eyeballs-Down	CLEAR	eyeballs looking down	CLEAR	groupFile/Face/Eyes	High		ordinary eye-posing control, eyes have skeletal/rotational articulation	P24
tanktopstrapless2	TankTopStrapless2	CLEAR	a strapless tank top (clothing) variant, numbered	CLEAR	groupFile/Clothing	High		object-specific garment variant stays with the garment (rule 8)	P24
wep_bullet3_shell	WEP_Bullet3_Shell	CLEAR	a bullet shell casing, numbered	CLEAR	groupFile/Other	High		ammunition, matching the established weapons-to-Other precedent	P24
cock_05	Cock_05	CLEAR	penis (genital anatomy), numbered	CLEAR	groupFile/Body	High		plain structural genital anatomy	P24
r_front_holster_0u_1v	r_front_holster_0u_1v	CLEAR	a front holster, right	CLEAR	groupFile/Clothing	High		matches the rule 16 worn-equipment holster default	P24
hootersarmupfixr	HOOTERSArmUPFIXR	CLEAR	an arm-up clipping/deformation fix, right	CLEAR	groupFile/Correctives	Medium		explicit "FIX" repair-purpose language (rule 5)	P24
rfootj	RFootJ	CLEAR	right foot joint	CLEAR	groupFile/Legs	High		plain foot anatomy, no dedicated foot subgroup exists	P24
soda-can	soda-can	CLEAR	a soda can (recognized real-world object)	CLEAR	groupFile/Other	High		names a recognized real-world prop object	P24
tv	TV	CLEAR	a television (recognized real-world object)	CLEAR	groupFile/Other	High		names a recognized real-world prop object	P24
vip_gibhead01	VIP_gibHead01	CLEAR	a detachable "gib" head prop, numbered	CLEAR	groupFile/Other	Medium		"gib" is a recognized gore-prop convention (a separate dismemberment asset), not the character's living-head anatomy	P24
eyeslook right	EyesLook Right	CLEAR	eyes looking right	CLEAR	groupFile/Face/Eyes	High		ordinary eye-posing control	P24
key.white_37	Key.White_37	CLEAR	a keyboard-prop key, white, numbered	CLEAR	groupFile/Other	High		matches the coherent "Key.White_N" series	P24
beltclip	BeltClip	CLEAR	a belt clip (garment hardware)	CLEAR	groupFile/Clothing	High		plain garment hardware	P24
angry_brows_right	angry_brows_right	CLEAR	angry eyebrow expression, right	CLEAR	groupFile/Face/Upper Face	High		plain eyebrow expression control	P24
dagger_1	dagger_1	CLEAR	a dagger (weapon), numbered	CLEAR	groupFile/Other	High		weapon, matching the established weapons-to-Other precedent	P24
valvebiped.bip01_pelvis.032	ValveBiped.Bip01_Pelvis.032	CLEAR	pelvis, standard ValveBiped naming, numbered	CLEAR	groupFile/Body	High		central/unsided pelvis structure (rule 26's central branch)	P24
f05__gnull	f05__gnull	OPAQUE	cryptic fragment, no recoverable content	NOT_APPLICABLE		Low		no grounding for "f05" or "gnull"	P24
hand finger right 2a	hand finger right 2a	CLEAR	right hand finger 2, variant a	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain finger anatomy	P24
bip_bobby_l_calftwist1	Bip_BOBBY_L_CalfTwist1	CLEAR	left calf twist bone, numbered	CLEAR	groupFile/Legs	High		twist is not corrective evidence (rule 3); plain leg anatomy	P24
straprightbendlow	StrapRightBendLow	CLEAR	a bare strap accessory, right, low bend	NEEDS_CONTEXT		Medium	no owner named; a bare strap is the same kind of object regardless of owner (rule 25)	bare accessory noun, ownership unresolved	P24
brutalis	Brutalis	OPAQUE	cryptic word/name, no recoverable rigging content	NOT_APPLICABLE		Low		no grounding as anatomy, object, or function in this domain	P24
bag_bone_l_02	bag_bone_l_02	CLEAR	a bag (clothing accessory) bone, left, numbered	CLEAR	groupFile/Clothing	High		worn accessory	P24
unusedbone109	unusedbone109	CLEAR	self-declared unused bone, numbered	CLEAR	groupFile/Useless	High		self-declared "unused" (rule 15)	P24
r_brown	R_Brown	OPAQUE	a color word ("Brown") with a side marker, no object named	NOT_APPLICABLE		Low		no object stated for the color descriptor to modify	P24
tenta_5_l	tenta_5_L	CLEAR	tentacle, numbered, left	NEEDS_CONTEXT		Medium	no established Master destination convention exists for tentacle appendages (Tranche 2 precedent)	tentacle anatomy is clear; owning destination is not established	P24
body-pussy-aroused	Body-Pussy-Aroused	CLEAR	vaginal "aroused" state	CLEAR	groupFile/Body Morphs	High		explicit state descriptor on genital soft tissue	P24
boobs-big1	boobs-big1	CLEAR	breast size descriptor, big, numbered	CLEAR	groupFile/Body Morphs	High		explicit size descriptor on the character's own body	P24
bone 1101	bone 1101	OPAQUE	generic numbered bone, no anatomical content	NOT_APPLICABLE		Low		bare numbered bone label	P24
tits - pull	Tits - Pull	CLEAR	breast "pull" soft-tissue state	CLEAR	groupFile/Body Morphs	High		direction word on anatomy with no ordinary skeletal joint	P24
bip chin00 l	bip chin00 l	CLEAR	chin, left, numbered	CLEAR	groupFile/Face/Lower Face	High		plain lower-face anatomy	P24
polysurface15	polySurface15	OPAQUE	a generic mesh-name artifact, no anatomical content	NOT_APPLICABLE		Low		technical mesh-name artifact	P24
tvscreen	TVScreen	CLEAR	a TV screen (recognized real-world object)	CLEAR	groupFile/Other	High		names a recognized real-world prop object	P24
