fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
page3_r	Page3_R	CLEAR	a keyboard-prop page key, right	CLEAR	groupFile/Other	High		matches the coherent "Page<N>_<letter>" series (rule 23's own documented example)	P22
l_rear_holster_0u_10v	l_rear_holster_0u_10v	CLEAR	a rear holster, left	CLEAR	groupFile/Clothing	High		matches the rule 16 worn-equipment holster default exactly	P22
cliprelease	ClipRelease	CLEAR	a clip-release mechanism	NEEDS_CONTEXT		Medium	could be a weapon magazine clip or a garment/hardware clip; owner not named	function is clear; owning object (weapon vs. garment hardware) is not established	P22
head nostril lower left 1	head nostril lower left 1	CLEAR	nostril, lower, left, variant 1	CLEAR	groupFile/Face/Mid Face	High		plain nose/mid-face anatomy	P22
flm-armb-leg-rbd	Flm-ArmB-Leg-RBD	CLEAR	a "leg"-labeled control in the Flm-ArmB internal namespace	NEEDS_CONTEXT		Medium	the Flm-ArmA/ArmB namespace is an internal section-labeling scheme, not confirmed anatomical (established Tranche 1/2 precedent)	"leg" word present, but the namespace's actual functional mapping is not confirmed	P22
r_wrist_upper_b_helper	r_wrist_upper_b_helper	CLEAR	right wrist, upper, helper control	CLEAR	groupFile/Arms	High		"helper" is not corrective/exclusionary evidence (rule 4); plain wrist anatomy	P22
generichuman_l_browajnt	GenericHuman_l_browAJnt	CLEAR	left eyebrow joint, variant A	CLEAR	groupFile/Face/Upper Face	High		"GenericHuman" is a rig-template prefix (rule 24); "brow" is the grounded content	P22
moss plane	Moss Plane	CLEAR	a moss-covered ground/environment plane	CLEAR	groupFile/Other	Medium		environment/prop object	P22
orcmale_hd_fixed_bone45	orcmale_hd_fixed_Bone45	OPAQUE	generic numbered bone under a model/variant prefix; "fixed" does not establish repair purpose	NOT_APPLICABLE		Low	"fixed" more plausibly describes a static/locked rig bone than a repair action	matches the taurenmale_hd_bone_* precedent pattern; no functional or regional content	P22
fa_squint_left_mid	fa_squint_left_mid	CLEAR	eye squint expression, left, middle	CLEAR	groupFile/Face/Eyes	High		plain eye expression control	P22
eyeball l shadow	EYEBALL L SHADOW	CLEAR	eyeball shadow control, left	CLEAR	groupFile/Face/Eyes	High		plain eye anatomy/effect control	P22
