fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
unused spine top.001	unused spine top.001	CLEAR	a self-declared unused placeholder	CLEAR	groupFile/Useless	High		self-declared 'unused' marker (rule 15)	P119
b15	B15	OPAQUE	cryptic 1-letter+number code, no content	NOT_APPLICABLE		Low	matches the established ungrounded cryptic-fragment precedent		P119
tail 3 jb	tail 3 JB	CLEAR	tail, numbered	CLEAR	groupFile/Tail	High		plain structural tail anatomy; 'jb' suffix does not erase it (rule 24)	P119
kublaribiped_penis_r4	KubLariBiped_Penis_R4	CLEAR	penis, right, numbered, 'KubLariBiped' rig/character prefix set aside	CLEAR	groupFile/Body Morphs	High		matches this Master's extensive genital-domain Body Morphs convention	P119
calmr	calmr	CLEAR	calm expression, right/variant	CLEAR	groupFile/Face/Expressions	Medium		whole-face emotion word	P119
middlewedge	MiddleWedge	PARTIAL	a 'wedge' -- materially different competing readings (wedge-heel shoe / body shape wedge / mechanical wedge), middle	NEEDS_CONTEXT		Low	no live-Master precedent for 'wedge' in any direction	rule 22 PARTIAL test	P119
backneedle.l	backneedle.L	CLEAR	a hair 'needle' strand, back region, left	CLEAR	groupFile/Hair	Medium		matches the live-Master 'bip_Needle_B/U_#_L/R/C' hair-strand naming convention more closely than the unrelated bare 'Needle Left/Right' Body Morphs pair	P119
blank2	blank2	CLEAR	a self-declared blank/placeholder control	CLEAR	groupFile/Useless	Medium		self-declared emptiness marker, matching the spirit of rule 15's unused/duplicate convention	P119
belt_rearpouch	Belt_RearPouch	CLEAR	a belt rear pouch	CLEAR	groupFile/Clothing	High		worn equipment/accessory	P119
labiamajoraupperpull	LabiaMajoraUpperPull	CLEAR	labia majora, upper, pull (shape deformation)	CLEAR	groupFile/Body Morphs	High		matches the extensive live-Master labia majora family (Body Morphs)	P119
flm-visor-r1	Flm-Visor-R1	CLEAR	a visor, right, 'Flm' namespace prefix set aside, numbered	CLEAR	groupFile/Clothing	Medium		visor is worn equipment regardless of namespace prefix (rule 24)	P119
m_neck_6	m_neck_6	CLEAR	neck bone, numbered	CLEAR	groupFile/Body	High		plain structural neck anatomy	P119
r top lid	R top lid	CLEAR	upper eyelid, right	CLEAR	groupFile/Face/Eyes	High		eyelid mechanism	P119
bip_jacket_leftup	bip_jacket_leftup	CLEAR	jacket-simulation bone, left, up	CLEAR	groupFile/Clothing	High		garment control	P119
arm right wrist twist 1	arm right wrist twist 1	CLEAR	right wrist twist bone, numbered	CLEAR	groupFile/Arms/RightArm	High		plain structural arm anatomy	P119
key.space	Key.Space	CLEAR	a keyboard key, Space	CLEAR	groupFile/Other	Medium		recognized generic keyboard-key object	P119
cloth right 2	cloth right 2	CLEAR	cloth/garment, right, numbered	CLEAR	groupFile/Clothing	High		garment control	P119
r string3 sec root	r string3 sec root	PARTIAL	a 'string' -- materially different competing readings, right, numbered, structural root	NEEDS_CONTEXT		Low	no qualifier resolves which kind of string this is	matches the settled 'strings'-family PARTIAL precedent	P119
wep_rearsight	WEP_RearSight	CLEAR	a weapon rear sight	CLEAR	groupFile/Other	High		'wep_' weapon convention	P119
bone hand01	bone hand01	CLEAR	a hand bone, numbered, side unstated	CLEAR	groupFile/Arms	Medium	side not specified	'hand' grounds arm/hand anatomy; no side marker present (rule 11)	P119
plane10	Plane10	OPAQUE	a numbered 'Plane' -- DCC-default primitive naming shape	NOT_APPLICABLE		Low	matches the established Blender/Maya default-plane-primitive naming pattern	DCC-default-identifier boundary	P119
upperarmtwist1right	UpperArmTwist1Right	CLEAR	right upper arm twist bone, numbered	CLEAR	groupFile/Arms/RightArm	High		plain structural arm anatomy	P119
thumb_left_1	thumb_left_1	CLEAR	left thumb, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain sided finger anatomy	P119
bone index 3	bone index 3	CLEAR	an index-finger bone, numbered, side unstated	CLEAR	groupFile/Fingers	Medium	side not specified	'index' grounds finger anatomy; no side marker present, routed to the side-neutral Fingers group (rule 11)	P119
rmiddle	RMiddle	CLEAR	right middle finger	CLEAR	groupFile/Arms/RightArm/RightFingers	High		plain sided finger anatomy	P119
shock.l	Shock.L	CLEAR	shocked expression, left/variant L	CLEAR	groupFile/Face/Expressions	High		matches the settled whole-face Shocked -> Expressions precedent, matching direct sibling shock.r	P119
pbg-rig-hole-v1	PBG-Rig-Hole-V1	CLEAR	a genital-region 'Hole' control, PBG rig namespace, numbered variant	NEEDS_CONTEXT		Medium	no established single canonical destination has been assigned to this family	matches the settled Qwn/Flm/Pbg/Brk/Mar-Rig-Hole family precedent (meaningful, usually NEEDS_CONTEXT)	P119
pb_r_cmy01_bhair_7	pb_R_CMY01_BHair_7	CLEAR	back hair, right, numbered, cryptic 'CMY01' variant	CLEAR	groupFile/Hair	Medium	'CMY01' code undecoded	matches the established pb_[side]_cmy01_[bf]hair family (Hair)	P119
tie_6	Tie_6	CLEAR	a necktie garment, numbered	CLEAR	groupFile/Clothing	High		worn garment	P119
lowerarm_twist_r_01	lowerarm_twist_r_01	CLEAR	right lower-arm twist bone, numbered	CLEAR	groupFile/Arms/RightArm	High		plain structural arm anatomy	P119
bip ankle r	bip ankle r	CLEAR	right ankle bone	CLEAR	groupFile/Legs	High		plain structural leg/foot anatomy	P119
bip_ear5_l	bip_Ear5_L	CLEAR	left ear, numbered	CLEAR	groupFile/Face/Ears	High		ear anatomy	P119
j	j	OPAQUE	a bare single letter, no content	NOT_APPLICABLE		Low	no recoverable animator-useful referent (rule 27)		P119
jacket left back c	jacket left back c	CLEAR	jacket garment, left, back, variant c	CLEAR	groupFile/Clothing	High		garment control	P119
backbreath	BackBreath	CLEAR	back/torso breathing motion	CLEAR	groupFile/Body	Medium		breathing is a posing/animation function affecting the back/torso, not a persistent shape change	P119
ring1_base.l	ring1_base.l	CLEAR	left ring finger base, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		plain sided finger anatomy	P119
jiggle leg left thigh 2	jiggle leg left thigh 2	CLEAR	left thigh jiggle-physics control, numbered	CLEAR	groupFile/Legs	High		thigh is plain leg anatomy; jiggle is a recognized physics function, matching direct sibling 'jiggle leg right thigh 2'	P119
taurenmale_hd_bone_55	taurenmale_hd_bone_55	OPAQUE	character/model-prefixed generic numbered bone, no independent content	NOT_APPLICABLE		Low	matches the established character-prefix+generic-numbered-bone precedent		P119
