fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
shoulder_bone_correct_r_01	shoulder_bone_correct_r_01	CLEAR	shoulder joint corrective (bend/gap compensation), right, numbered	CLEAR	groupFile/Correctives	High		explicit 'correct' establishes positive repair purpose (rule: corrective by purpose)	P121
c dlipin	C Dlipin	OPAQUE	ungrounded abbreviation, no recognizable content	NOT_APPLICABLE		Low	'Dlipin' does not decode to any established word or grounded convention	cryptic literal with no sibling series or corpus grounding (rule 23)	P121
unused b_l_armroll2helper	unused b_l_armroll2helper	CLEAR	self-declared unused placeholder	CLEAR	groupFile/Useless	High		self-declared 'unused' -> Useless (rule 15)	P121
valvebiped.bip02_r_butt	ValveBiped.Bip02_R_Butt	CLEAR	right buttock, structural ValveBiped skeleton segment, variant 2	CLEAR	groupFile/Body	Medium		ValveBiped-prefixed skeletal bone naming, plain anatomical segment with no shape/state word; direct-pose structural sexual anatomy routes to Body per current doctrine (Tranche 12 QA precedent 8950c85), independent of the Master's contaminated butt-family majority placement. FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE.	P121
terrarium room	Terrarium room	CLEAR	a terrarium-room prop/set object	CLEAR	groupFile/Other	Medium		recognized scene/prop object, non-anatomical, non-worn (rule 16 analog)	P121
throatbulge01	Throatbulge01	CLEAR	throat bulge shape effect, numbered	CLEAR	groupFile/Body Morphs	High		'bulge' is an explicit shape/deformation state	P121
valvebiped.bip01_l_pauldron	ValveBiped.Bip01_L_Pauldron	CLEAR	a pauldron (shoulder armor piece), left, ValveBiped rig-bone naming	CLEAR	groupFile/Clothing	High		pauldron is a recognized worn armor/equipment item (rule 16)	P121
wide 2 right	Wide 2 Right	CLEAR	eye-wide expression shorthand, right, numbered variant	CLEAR	groupFile/Face/Upper Face	Medium		matches the Master's own decisive bare 'Wide[+side]' template (Wide, Wide l/r, Wide Left/Right, WideL/WideR -- 7/7 hits, all Face/Upper Face eye-widen shorthand); every other 'wide' Master hit carries an explicit qualifying word (hips/Leg/Body/Butt/vagina/coat/Mask), so this bare+numbered+side shape matches only the eye template	P121
beltcontrol.002	BeltControl.002	CLEAR	belt garment control, numbered	CLEAR	groupFile/Clothing	High		belt is a recognized worn garment accessory	P121
paint	Paint	PARTIAL	paint (literal paint object/effect vs. body-paint appearance state vs. material/texture toggle)	NEEDS_CONTEXT		Low	materially different core readings compete with no disambiguating content in the bare literal	rule 22 PARTIAL test: multiple unrelated senses, no anchor word	P121
arm left finger knuckle thumb	arm left finger knuckle thumb	CLEAR	thumb knuckle, left arm finger anatomy	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		explicit thumb/finger anatomy, left side	P121
arm right cloth 1b	arm right cloth 1b	CLEAR	a cloth/sleeve garment control on the right arm, variant 1b	CLEAR	groupFile/Clothing	Medium		'cloth' explicitly identifies a garment control; 'arm right' describes placement, not ownership (owner-vs-location)	P121
pantsanusopenwide	PantsAnusOpenWide	CLEAR	pants garment opening wide at the anus area	CLEAR	groupFile/Clothing	Medium		'Pants' is the explicit garment owner; matches the established PantsAnalOpen-type garment-interaction precedent	P121
bip collarhelper l	bip collarhelper l	CLEAR	clavicle/collar helper bone, left	CLEAR	groupFile/Arms	High		direct sibling 'bip collarhelper r' already CLEAR/CLEAR/groupFile/Arms	P121
leg right_butt_ctr	leg right_butt_ctr	CLEAR	right buttock, center, structural segment	CLEAR	groupFile/Body	Medium		'leg' is location context, 'butt' is the anatomical owner, 'ctr' is a plain positional qualifier with no shape/state word; direct-pose structural sexual anatomy -> Body per current doctrine (Tranche 12 QA precedent 8950c85). FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE.	P121
