fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
flex_splat_03	Flex_SPLAT_03	CLEAR	a 'splat' gore/fx effect object, numbered	CLEAR	groupFile/Other	High		'splat' is a settled Rule-23 grounded fx-object term	P123
bip01_spine1_003	Bip01_Spine1_003	CLEAR	spine, structural ValveBiped skeleton segment, numbered	CLEAR	groupFile/Body	High		plain structural spine bone	P123
backthigh.r	BackThigh.R	CLEAR	back thigh, right	CLEAR	groupFile/Legs	High		explicit thigh anatomy	P123
eye-l-nuetral	Eye-L-Nuetral	CLEAR	eye, left, neutral state (accepted misspelling of 'neutral')	CLEAR	groupFile/Face/Eyes	High		explicit eye anatomy, accepted misspelling (rule 12)	P123
d9	D9	OPAQUE	bare alphanumeric code, no content	NOT_APPLICABLE		Low		matches the exhaustive 'd##' -> OPAQUE precedent (13/13 siblings)	P123
top lift l	Top Lift L	CLEAR	a lift function, top, left, owning object unstated	NEEDS_CONTEXT		Medium	the lifted object is not named	'lift' is an established stable CLEAR function per rule 22	P123
rring	RRing	CLEAR	right ring finger (abbreviated)	CLEAR	groupFile/Arms/RightArm/RightFingers	Medium		'R'+'Ring' reads as an abbreviated right ring-finger reference, matching the corpus's common R/L+fingername abbreviation convention	P123
bip_stripes2_r	bip_stripes2_R	PARTIAL	body surface stripe marking, right, numbered -- unresolved whether texture/pattern or shape feature	NEEDS_CONTEXT		Medium	matches the direct sibling's own unresolved reading	matches direct sibling 'bip_stripes2_l' (and 'bip_stripes1_l'), both PARTIAL/NEEDS_CONTEXT	P123
ring finger	ring finger	CLEAR	ring finger, side unspecified	NEEDS_CONTEXT		Medium	no side marker; taxonomy requires a specific Left/RightFingers destination	finger anatomy is clear, side/owner destination unresolved	P123
r eyebag b	R Eyebag B	CLEAR	right eye-bag (under-eye), variant b	CLEAR	groupFile/Face/Upper Face	High		matches the live-Master R_EyesackLower/Upper -> Upper Face precedent	P123
wep_gl_trigger	WEP_GL_Trigger	CLEAR	weapon grenade-launcher trigger	CLEAR	groupFile/Other	High		matches the extensive wep_* weapon-prop family precedent	P123
bullet earring 2	bullet earring 2	CLEAR	bullet-shaped earring accessory, numbered	CLEAR	groupFile/Clothing	High		earring is a recognized worn accessory	P123
r_front_holster_0u_12v	r_front_holster_0u_12v	CLEAR	a weapon holster, right, front, cryptic variant suffix	CLEAR	groupFile/Other	Medium		'holster' is a recognized weapon-equipment object	P123
oya3_r__prot_x50	oya3_r__prot_x50	OPAQUE	ungrounded Japanese-language rig code, no established grounding	NOT_APPLICABLE		Low	'oya' does not decode to any established grounded convention in this corpus (distinct from the grounded momo/ashi/sakotsu/ude/hiza/tsumasaki series)	matches direct sibling 'oya3_l__prot_x50', already OPAQUE/NOT_APPLICABLE	P123
unused duplicate duplicate unused.003	unused duplicate duplicate unused.003	CLEAR	self-declared unused/duplicate placeholder	CLEAR	groupFile/Useless	High		self-declared 'unused'/'duplicate' -> Useless (rule 15)	P123
genital right 2	genital right 2	CLEAR	genital anatomy, right, plain structural segment, numbered	CLEAR	groupFile/Body	Medium		no shape/size/state/deformation vocabulary; direct-pose structural sexual anatomy -> Body per current doctrine (Tranche 12 QA 8950c85). FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE.	P123
bip01_l_clavicle009	Bip01_L_Clavicle009	CLEAR	clavicle, structural ValveBiped skeleton segment, left, numbered	CLEAR	groupFile/Arms	High		ValveBiped skeletal clavicle convention -> Arms	P123
key.white_48	Key.White_48	CLEAR	piano white key, numbered	CLEAR	groupFile/Other	High		matches the extensive key.white_N piano-prop family precedent	P123
_right_x_down	_right_x_down	OPAQUE	generic axis/direction descriptor with side, no recoverable subject	NOT_APPLICABLE		Low		rule 27: generic transform/axis vocabulary with no owning object	P123
