fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
wep_belt_bullet4	WEP_Belt_Bullet4	CLEAR	a weapon belt bullet, numbered	CLEAR	groupFile/Other	High		recognized ammunition/weapon-part object	P44
calfright	CalfRight	CLEAR	calf (lower-leg) anatomy, right	CLEAR	groupFile/Legs	High		plain structural leg anatomy	P44
beard_l_1	Beard_L_1	CLEAR	a beard (facial hair), left, numbered	CLEAR	groupFile/Hair	High		recognized facial-hair anatomy	P44
l string2 sec root	l string2 sec root	CLEAR	a string/cord accessory, left, secondary/jiggle root, numbered	NEEDS_CONTEXT		Medium	owner/mount for the string accessory is not named	bare accessory noun with no owner (rule 25)	P44
saberon_bone42_rthumb	saberon_Bone42_RThumb	CLEAR	right thumb anatomy (character-name prefix set aside), numbered	CLEAR	groupFile/Arms/RightArm/RightFingers	High		"""RThumb"" is meaningful, independently-grounded content despite the character prefix (rule 24)"	P44
legchubby	Legchubby	CLEAR	"leg anatomy, ""chubby"" shape descriptor"	CLEAR	groupFile/Body Morphs	High		explicit shape/size descriptor on the body (rule 7)	P44
bip01 hand.r	Bip01 Hand.R	CLEAR	standard biped hand anatomy, right	CLEAR	groupFile/Arms/RightArm	High		plain hand anatomy	P44
valvebiped.gunbeltholster	ValveBiped.gunbeltholster	CLEAR	a gun-belt holster, worn character equipment	CLEAR	groupFile/Clothing	Medium		matches settled holster-as-worn-equipment precedent (rule 16); no explicit weapon-assembly sub-part evidence	P44
runibrow	runibrow	CLEAR	a unibrow (connected eyebrows), right	CLEAR	groupFile/Face/Upper Face	Medium		"""R""+""unibrow"" parses as a recognized eyebrow-anatomy term"	P44
valvebiped.bip02_l_index	ValveBiped.Bip02_L_Index	CLEAR	left index-finger control on a secondary (prop-hand) biped skeleton	CLEAR	groupFile/Arms/LeftArm/LeftFingers	Medium		matches the viewmodel/prop-hand finger-control convention	P44
back-push-side	back-push-side	CLEAR	"a ""push"" action control, back/side positional qualifiers"	NEEDS_CONTEXT		Medium	owning object for the push action is not stated	"""push"" is a stable function word (rule 22) even without a named object"	P44
bip001-l-upperarm	Bip001-L-UpperArm	CLEAR	upper-arm anatomy, left	CLEAR	groupFile/Arms	High		plain structural arm anatomy	P44
bulb_medium	bulb_medium	CLEAR	a bulb prop, medium size variant	CLEAR	groupFile/Other	Medium		recognized real-world object (light bulb); genericity does not erase semantic content (rule 22)	P44
unused head.020	unused head.020	CLEAR	a self-declared unused placeholder, head-related, numbered	CLEAR	groupFile/Useless	High		"self-declared ""unused"" (rule 15)"	P44
bip_stone_r_thightwist	Bip_STONE_R_ThighTwist	CLEAR	right thigh-twist bone (model/variant prefix set aside)	CLEAR	groupFile/Legs	High		twist is standard rig anatomy, not corrective (rule 3); character/model prefix is not itself semantic ownership (rule 24)	P44
wep_fx_laser_micro	WEP_FX_Laser_Micro	CLEAR	a weapon laser-effect control, micro variant	CLEAR	groupFile/Other	High		recognized weapon-effect object	P44
bip01_l_hand019	Bip01_L_Hand019	CLEAR	standard biped hand anatomy, left, numbered	CLEAR	groupFile/Arms/LeftArm	High		plain hand anatomy	P44
asshool_7	Asshool_7	CLEAR	"anus anatomy (obvious misspelling of ""asshole""), numbered"	CLEAR	groupFile/Body	High		obvious misspelling recognized; matches established genital/anal-anatomy-to-Body precedent	P44
ballsrsqueshside	ballsRsqueshside	CLEAR	"testicle (""balls"") squash/squish action (obvious misspelling of ""squash""), right, side"	CLEAR	groupFile/Body Morphs	High		explicit squash/squish deformation action on soft-tissue genital anatomy (rule 7)	P44
rightdoor	RightDoor	CLEAR	a door prop, right	CLEAR	groupFile/Other	High		matches the finalized Door2 calibration precedent	P44
shaft_1	shaft_1	PARTIAL	"a ""shaft"" object, numbered"	NEEDS_CONTEXT		Medium	"""shaft"" has materially different core senses (penis shaft anatomy vs. weapon/arrow shaft vs. mechanical shaft)"	bare multi-sense word, no grounding to pick a reading	P44
sidelockleft3 jiggle	SideLockLeft3 jiggle	CLEAR	a side hair lock, left, numbered, jiggle physics	CLEAR	groupFile/Hair	High		explicit hair-lock anatomy	P44
shell.wall_34	Shell.Wall_34	CLEAR	a wall-shell environment/structural element, numbered	CLEAR	groupFile/Other	Medium		"""wall"" indicates an environment/structural prop context, not an ammunition shell"	P44
flm-rig-eye-l	Flm-Rig-Eye-L	CLEAR	eye anatomy, left (internal Flm-Rig namespace set aside)	CLEAR	groupFile/Face/Eyes	High		"""Eye"" is meaningful, independently-grounded content despite the internal rig namespace (rule 24)"	P44
