fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id
maid.necktie_left_inner_3	Maid.Necktie_Left_Inner_3	CLEAR	necktie accessory (maid costume theme), positional, left, numbered	CLEAR	groupFile/Clothing	High		garment accessory	P133
bip_anusroot_r	bip_AnusRoot_R	CLEAR	anus root/anchor bone, right	CLEAR	groupFile/Body	Medium		explicit "root" = structural anchor, no shape/state word; direct-pose structural anogenital anatomy per current doctrine; FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE	P133
fbx_asagi_face	fbx_asagi_face	CLEAR	whole-face preset (character), no trailing state	CLEAR	groupFile/Face/Expressions	High		established fbx_[character]_face_[state] template, coherent series membership	P133
proxmine	proxmine	CLEAR	proximity mine weapon prop	CLEAR	groupFile/Other	Medium		recognized weapon/prop	P133
key.white_9	Key.White_9	CLEAR	key prop, color variant, numbered	CLEAR	groupFile/Other	High		recognized prop object	P133
shell.wall_25	Shell.Wall_25	CLEAR	wall-shell/panel prop, numbered	CLEAR	groupFile/Other	Low		recognized environment prop	P133
submesh_00_lod_1.017	submesh_00_LOD_1.017	OPAQUE	generic technical mesh/LOD identifier	NOT_APPLICABLE		High		no independent semantic content	P133
mitt_fingers_0	mitt_fingers_0	CLEAR	mitten glove fingers, numbered	CLEAR	groupFile/Clothing	High		garment-specific digit control	P133
root hips_r	root hips_R	CLEAR	hip root/anchor, right	CLEAR	groupFile/Legs	Medium		explicitly sided structural hip anchor (rule 26)	P133
left middle finger 1 grip 1	Left middle finger 1 grip 1	CLEAR	left middle finger, grip pose, numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		explicit finger anatomy	P133
r bust spo	R Bust Spo	CLEAR	bust/breast physics variant, right	CLEAR	groupFile/Body	Medium		direct-pose structural dynamic function, no shape/state word; FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE	P133
mot13_rightleg	MOT13_RightLeg	CLEAR	right leg (motion/model code set aside)	CLEAR	groupFile/Legs	High		explicit leg content survives code prefix	P133
tailleft3_4	TailLeft3_4	CLEAR	tail, left, numbered	CLEAR	groupFile/Tail	High		tail anatomy	P133
rtoemid03	rToeMid03	CLEAR	middle toe, right, numbered	CLEAR	groupFile/Toes	High		toe anatomy	P133
n left chest	N left chest	CLEAR	chest anatomy, left	CLEAR	groupFile/Body	Medium		plain structural chest anatomy	P133
bone185	Bone185	OPAQUE	generic numbered bone	NOT_APPLICABLE		High		no independent content	P133
bip_woolpelvis_1_r	bip_WoolPelvis_1_R	CLEAR	pelvis-region bone (character prefix set aside), numbered, right	CLEAR	groupFile/Body	Medium		central pelvis-region sub-bone, not a sided hip-joint articulation (rule 26 narrow)	P133
crow_3.tail_l	Crow_3.Tail_L	CLEAR	tail (character prefix set aside), left	CLEAR	groupFile/Tail	High		explicit tail content	P133
head eyebrili left	head eyebrili left	CLEAR	eyebrow (accepted misspelling), left	CLEAR	groupFile/Face/Upper Face	Medium		localized brow mechanism	P133
r earringa a phy	r earringa a phy	CLEAR	earring accessory, physics variant, right	CLEAR	groupFile/Clothing	High		garment accessory	P133
unused.001	unused.001	CLEAR	self-declared unused placeholder	CLEAR	groupFile/Useless	High		self-declared unused (rule 15)	P133
wep_magazine_dual_bullet1	WEP_Magazine_Dual_Bullet1	CLEAR	weapon dual-magazine bullet, numbered	CLEAR	groupFile/Other	High		recognized weapon prop	P133
lpuff	LPuff	CLEAR	an inflation/puff function, left	NEEDS_CONTEXT		Medium		stable shape/inflation function, owner unstated	P133
panties-shifted	Panties-Shifted	CLEAR	panties, shifted position	CLEAR	groupFile/Clothing	High		garment item	P133
right_lidloclose	Right_LidLoClose	CLEAR	lower eyelid close, right	CLEAR	groupFile/Face/Eyes	High		localized eye mechanism	P133
leftfinge12	LeftFinge12	CLEAR	left finger (accepted misspelling), numbered	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		explicit finger anatomy	P133
tailleft3_1	TailLeft3_1	CLEAR	tail, left, numbered	CLEAR	groupFile/Tail	High		tail anatomy	P133
flap.right	Flap.Right	CLEAR	a flap feature/accessory, right	NEEDS_CONTEXT		Low		recognizable feature, owner (garment vs wing) unresolved	P133
balls-differentiate	balls-differentiate	CLEAR	testicle differentiation/separation shape	CLEAR	groupFile/Body Morphs	Low		shape/separation adjustment	P133
upperlidsdownr	UpperlidsDownR	CLEAR	upper eyelids down, right	CLEAR	groupFile/Face/Eyes	High		localized eye mechanism	P133
bone.001_l.001	Bone.001_L.001	OPAQUE	generic numbered bone	NOT_APPLICABLE		High		no independent content	P133
buff	Buff	PARTIAL	"buff" -- muscular appearance vs a scarf/tube-garment vs a polish action	NEEDS_CONTEXT		Low	materially different core readings	unresolved buff polysemy	P133
cockfat	CockFat	CLEAR	penis fat/size (grounded slang)	CLEAR	groupFile/Body Morphs	High		explicit fat/size descriptor	P133
tvbase	TVBase	CLEAR	television prop with base/stand	CLEAR	groupFile/Other	Medium		recognized prop object	P133
belt.l	Belt.L	CLEAR	belt, left	CLEAR	groupFile/Clothing	High		garment accessory	P133
bippbg rthightwist1	BipPBG RThighTwist1	CLEAR	right thigh twist (namespace set aside), numbered	CLEAR	groupFile/Legs	High		explicit thigh content survives namespace prefix	P133
cc_butt.r.001	cc_Butt.r.001	CLEAR	right buttock bone (CC skeleton-bone convention), numbered	CLEAR	groupFile/Body	High		direct sibling of QA-confirmed cc_butt.r (8950c85); FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE	P133
bone.012	Bone.012	OPAQUE	generic numbered bone	NOT_APPLICABLE		High		no independent content	P133
r ujacketa spo	R uJacketA Spo	CLEAR	jacket, physics variant, right	CLEAR	groupFile/Clothing	High		garment cloth-sim control	P133
bipqwn rthightwist1	BipQwn RThighTwist1	CLEAR	right thigh twist (namespace set aside), numbered	CLEAR	groupFile/Legs	High		explicit thigh content survives namespace prefix	P133
wep_button2	WEP_Button2	CLEAR	weapon button/trigger, numbered	CLEAR	groupFile/Other	High		recognized weapon mechanism	P133
fh03	Fh03	OPAQUE	cryptic ungrounded abbreviation+number code	NOT_APPLICABLE		High		matches established Fh##.* cryptic-code precedent	P133
flex_curve1	Flex_Curve1	OPAQUE	generic flex/curve technical parameter, numbered	NOT_APPLICABLE		Medium		no anatomical owner named, no recoverable referent (rule 27)	P133
prop_03	prop_03	OPAQUE	generic category label "prop", numbered	NOT_APPLICABLE		Medium		"prop" names a meta-category not a specific object, matches generic-placeholder precedent	P133
cloth right 2 jb	cloth right 2 JB	CLEAR	cloth-sim control, right, numbered	CLEAR	groupFile/Clothing	High		garment cloth-sim control	P133
cape_1_l	cape_1_L	CLEAR	cape garment, numbered, left	CLEAR	groupFile/Clothing	High		garment item	P133
belt left 03	belt left 03	CLEAR	belt, left, numbered	CLEAR	groupFile/Clothing	High		garment accessory	P133
bip_l_arm_01_sub	bip_l_arm_01_sub	CLEAR	left arm sub-bone, numbered	CLEAR	groupFile/Arms	High		plain structural arm anatomy	P133
pussy2l+pussy2r	Pussy2L+Pussy2R	CLEAR	vaginal anatomy, numbered, combined left+right control	CLEAR	groupFile/Body	Medium		combined-side control, no shape/state word; direct-pose structural sexual anatomy per current doctrine; FUTURE_SEXUAL_BONES_MIGRATION_CANDIDATE	P133
hokage hat right 3c	hokage hat right 3c	CLEAR	hat accessory (character-theme prefix), right, variant	CLEAR	groupFile/Clothing	High		garment accessory	P133
lipupper_l3	lipUpper_L3	CLEAR	upper lip, left, numbered	CLEAR	groupFile/Face/Lower Face	High		localized mouth/lip mechanism	P133
tail_mid_a	tail_mid_a	CLEAR	tail, middle, variant	CLEAR	groupFile/Tail	High		tail anatomy	P133
bone 75	bone 75	OPAQUE	generic numbered bone	NOT_APPLICABLE		High		no independent content	P133
c_tier_c10	C_TieR_C10	CLEAR	necktie accessory, right, variant, numbered	CLEAR	groupFile/Clothing	Low		"Tie"+"R" reading, garment accessory	P133
